Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
gum	edible	edible,bitter,white		broken	edible	poisonous,edible	edible,poisonous	white,edible	edible	edible	joyah	thicker,edible	good	edible,poisonous
gumball	used		empty	broken	yours	eaten	used	used	edible	edible,spherical	barbed,evalle,joyah	funny,a,edible,gone	dead	edible
gumdrop				edible	yours	eaten	edible,poisonous		edible,long	edible,known	edible,acidic	edible,gone	pretty,dead	edible,poisonous
gun	loaded	loaded,empty	loaded,empty,unloaded	loaded	yours,loaded	fired,loaded		loaded	loaded,empty	loaded	cocked	gone,fired	empty	cocked,loaded,unloaded
gurney	empty	empty	broken	moving,empty	broken,empty	empty	used	clear		used	plugged	gone,covered	loaded	movable,folded,adjustable
gutter		dry,empty,wet	empty	broken	dead	hollow,empty	poisonous		closed	wide	barbed,electrified,plugged,adjustable	stained,gone	closed,covered	cleaned,empty
gyro				working,broken		spherical				used	adjustable	good	closed	adjustable
gyroscope	used	used	used		waterproof,visible,functional	fixed	accurate	used	active,used	used			small	adjustable
hail		cold,heavy	heavy,strong	heavy	blowing			raining	large	heavy		coming	coming	
hair	long,white	white,black,long	long	red,long,white	curly	long,curly	white	white,black	long	red,white,long	shaved,thicker,curly	curly,gone		curly,wavy
hairbrush	available,used			broken	waterproof,removable	available	poisonous		removable,used	used	adjustable,easy	handy,my,gone	covered	adjustable
hairdryer	used	used	broken	working	dead,married		named		used	available,used	plugged,adjustable	handy		adjustable
hairnet					removable,reversible	worn	used		removable	removable	twinned	a		adjustable
hairpin		straight	used,broken	visible,broken	broken,dead,gone	smooth			removable	removable,adjustable	joyah,evalle	expensive,my	adjustable	adjustable
hairspray	clean	used,expensive				visible		edible	used	edible,used	adjustable	good	edible	addictive
ham	eaten			cooked	dead	eaten,available	used		named	edible,cooked	joyah,eaten	good	good	spicy
hamburger		meat		cooked	toast	fried,eaten	served,sold		edible,cooked	vegetarian,cooked	joyah,fried	good	good	edible,cooked
hammer	used,broken	heavy,used	broken	broken	broken,yours	broken	fired,used		used	broken	joyah	fired	gone	cocked,adjustable
hammock	closed		empty	adjustable	waterproof,broken,empty	hollow	used			adjustable,available	sturdy,furnished	a,gone	covered	adjustable
hamster			dead	dead	dead		used		named	edible,extinct	joyah,evalle	a	dead	asleep
hand		strong	raised		dead,yours,trembling	free,empty	free	free			outstretched			movable
handbrake	fixed,used		used	on,broken	broken	broken,used		used,adjustable	used	removable,adjustable	adjustable		broken	adjustable
handcuff	secure	used		visible,adjustable,broken	removable	worn			removable	removable,adjustable	adjustable	worn	worn,tight,sealed	adjustable
handkerchief	clean			red	hers						embroidered	stained,worn	covered	embroidered,folded
handle	curved	long		broken		curved	automatic			removable,broken,adjustable,long	adjustable	adjustable	adjustable	adjustable
handlebar	fixed		missing	removable,adjustable		rigid,fixed	fixed	adjustable		removable,curved,adjustable	adjustable	adjustable,covered	adjustable,padded	adjustable
handprint			mine	visible	mine					known,unique	reproduced	printed		engraved,visible
hanger			empty	broken	closed,dead	empty,fixed				removable,used	joyah,plugged,electrified,evalle	gone	covered	adjustable
hard disk		hard,empty		full,spinning	removable,encrypted	compressed	hard		available,formatted,used	removable,used	plugged	encrypted		
harmonica	used	musical				electrified	used,played	used	used	played	credited,mastered			playable,adjustable
harness		heavy	removable	adjustable	waterproof,removable,adjustable		used	adjustable	removable,adjustable	worn,removable,adjustable	electrified,adjustable	used,adjustable	tight,adjustable	adjustable
harp	played,used	played		silent	dead	broken,available	used,played			played	joyah,evalle	a,gone		playable
hash	used		correct				used,empty			unique,known	spelled	encoded		encrypted
hat	black		mine,black	red,black	mine,yours	worn		worn		white,black	evalle	wearing	worn,big	
hatbox			closed,empty		closed,yours,empty	empty,available					twinned	my,a,gone	packed	
hatchet	broken	used	used		dead	eaten,edible	edible		used	used	barbed	edible	dropped,empty,sealed	cocked,sharpened
hawk		large		dead	dead,endangered		migratory		named,endangered	endangered	joyah,evalle	afraid,gone	afraid,dead	
hay		warm,white		dry	dry,ripe	ripe,gone	hay		edible	edible,dry,harvested	barbed,joyah	growing,gone	good	edible,ripe
headband		black	removable	removable,adjustable	removable	worn		black	worn	worn,adjustable		worn	worn	adjustable
headdress		optional	worn			worn		worn	worn,long	worn		distinctive	worn	embroidered,decorative
headlamp	fixed		on		removable	fixed				illuminated	plugged,adjustable	gone		adjustable
headlight	on,fixed		on	on	blinking,illuminated	clear			on	illuminated	electrified,adjustable	bright		adjustable
headphones			removable,included	included	waterproof,removable	available,fitted	optional		removable	available		good	clear	headphones
headrest		padded	removable,adjustable,padded	removable,adjustable	removable,adjustable	worn	fixed	adjustable	removable,adjustable	removable,adjustable	adjustable	adjustable	adjustable,padded	comfortable,adjustable
headscarf		worn,optional		optional		fixed	named	worn	worn	worn	denoted			embroidered
headset			removable,waterproof	removable	waterproof,removable	fixed			removable,waterproof	removable	adjustable		adjustable	adjustable
hearing aid	available,used				recommended	available	required,provided	used	removable,adjustable	removable,waterproof,adjustable				disposable,adjustable
hearse				loaded,empty	empty,haunted						joyah,twinned,evalle	a,gone		pictured
heater	installed	heated	working,on,running	working,hot,broken	defective	used,heated		electric		removable	plugged,adjustable	leaking,hot		leaking
hedge	closed	green			closed,broken	infinite	threatened		broken		barbed,joyah	gone,covered	covered	
hedgehog			dead	endangered	dead	poisonous,endangered	named		named,endangered	extinct,endangered	joyah,hedgehog,evalle	a,hedgehog	dead,funny	
helicopter	damaged			damaged		available,operational	unmanned			used	evalle	aboard,flying	flying,parked	towed
helmet		black	removable,worn		waterproof,removable	worn		worn	worn,removable	removable	adjustable	worn	worn,tight	adjustable
highchair		portable					free	available,used	adjustable	removable,used,available	adjustable			adjustable
highlighter			black		waterproof	displayed,shown		shown				my		
hinge	broken	fixed		broken	closed,locked	hollow,broken	named		vertical	closed,open	concave,adjustable	adjustable	adjustable	adjustable
hip		right	dead,broken	broken	dead,yours,hip	hollow	hip		flat	broken	bulging	paralyzed	broken	adjustable,symmetrical
hippopotamus		endangered		extinct,endangered	immortal,dead,endangered,extinct			endangered,present	extinct,known,endangered	extinct,endangered			dead	extinct,alive
hobbyhorse	sold,used	extinct			dead	racing	available	available,used	named	extinct	happy,evalle,joyah	a,gone		
hockey stick	used	long,wooden	broken	broken	broken,yours	used	used		used	long,used	joyah,evalle	funny,a	there,big	cocked,adjustable
hoe	used,broken	long,used		broken	mine,yours	gone			used	used	joyah,evalle			handy,cocked
hole	open,closed	there,empty	deep	there,small	closed,closing	hollow,empty		deep,closed	deep	drilled,closed,filled	gaping,plugged,drilled	gaping,open	closed,big,gaping	
holster			removable	removable,adjustable	waterproof,removable	cocked			removable	removable,adjustable	adjustable	unlocked,adjustable	tight,adjustable	adjustable
home plate		used	shown		yours	listed		shaded	shown			numbered		
honey	edible	sweet,good		sweet		sweet	honey,sweet,poisonous	sweet,edible	edible	sweet,edible	milky,edible	fertile,fragrant		edible,spicy
honeycomb					edible	symmetric		regular,convex,uniform	edible,formed		characterized,edible	covered	thick,covered	sealed
honeypot		empty	full,empty,ready		ready	infinite,empty	named,poisonous	edible		edible,empty	joyah,edible	fertile,a,edible,gone	there,empty	edible
hood		open,closed	visible		removable	empty			removable	black	adjustable	stained,covered	covered	tilted,adjustable
hoodie		black	mine	black	mine,yours	worn	named		worn		adjustable	my,cute		cute
hook	used	long	broken	there,broken	dead	hooked		missing	used	broken,adjustable,hooked	barbed,plugged,adjustable	hooked,adjustable	there	easy
hook	used	long	broken	there,broken	dead	hooked		missing	used	broken,adjustable,hooked	barbed,plugged,adjustable	hooked,adjustable	there	easy
hookah	used	musical		broken	dead				used	portable,used	joyah,evalle	a		edible
hopscotch	used				mine,yours			used	known,named		joyah		done	playable
horn		long	missing,broken	broken	missing,broken,ringing,blowing	broken,blown				long	plugged	loud,electrified	sounding	stainless,adjustable
horse	dead,killed	human	dead	dead	dead			white	named	named,white	joyah,evalle	a	dead	
horseshoe	used	universal	broken	round,broken	mine,yours	hollow			long	extinct			closed,broken,big	adjustable
hose	used	long	running	broken	leaking	electrified	used			removable,attached,long	electrified,plugged,adjustable	leaking		adjustable
hot chocolate				good	sweet	available,sweet		chocolate	hot	cold,hot	delicious	hot,good	good	boiling
hot tub	empty	heated		heated		empty,available,heated	hot	open		heated,available	plugged,furnished,adjustable,easy	my,hot	hot	heated
hot-air balloon	used		flying			used,available,flown	used	used	used	used	electrified	flown,flying	flying	flown
hot-water bottle	used	plastic	empty	pictured	empty	sealed,available	available,used,sold	clear	included	reusable	adjustable		empty,covered,filled	stainless,disposable,adjustable
hotdog	cold	hot	good	cooked,hot	yours	named,hungry	available	vegetarian,edible		edible,served	joyah,evalle	a,gone	pretty	edible,spicy
hotplate	heated					available,heated			used	hot,removable,heated,used	adjustable	used	hot	hot
hourglass	used,broken	empty	broken	round,spinning,broken	broken	broken			broken		joyah,adjustable	a	closed,empty	broken,empty
hovercraft		amphibious			flying	available			named					aerodynamic,towed
hubcap				broken		available	named			removable	plugged,encrypted	adjustable	adjustable,covered	adjustable
hula hoop	played,used		used	broken	broken	available	used	used	used			a		adjustable
hummingbird	endangered	extinct	happy	endangered	dead	silent,endangered	migratory	present,migratory	endangered	endangered	joyah,koppen,evalle	gone,alive		extinct
hummus		edible	good	good		hollow		edible	edible,toxic	edible,vegetarian,cooked	joyah,lucivar,evalle	a	good	spicy
humvee	closed				dead,welcome	hollow	named				joyah,lucivar,evalle	gone		
hydrant				broken	saturated	toxic,transparent	stable		named		joyah,rated			electrified,adjustable
hyena		prey	pregnant	endangered	contagious,dead	poisonous,endangered		endangered,nocturnal		extinct,endangered	koppen	a	dead	scared
ice	frozen	melting,frozen	frozen,melting,broken	melting	melting,broken	frozen	frozen,ice	frozen,clear	frozen,broken	frozen,thick	joyah,evalle	frozen,melting,slippery	cold	slippery
ice cream		cold,good	delicious,good	good	delicious	available	available,frozen			edible	delicious	good,delicious	good	
ice cube	frozen	cold	empty	melted,melting,broken	melting,frozen	frozen,empty	named	frozen		spherical	joyah,twinned,evalle	a,edible,frozen	frozen,covered	melting,frozen,melted
ice pack	frozen,broken		frozen	melting	ready	frozen,available	frozen	frozen		thick	adjustable,evalle	gone	packed,covered	effective
ice-cream cone		edible		pictured,edible		frozen,available			edible	edible		edible	edible,covered	edible,translucent
icemaker			working,active	working,broken		named,frozen,satisfied	named	there	active,used	removable,used	joyah,evalle	a	cold	
icepick			frozen,broken	broken	edible	frozen	frozen		frozen,edible,used	used	joyah,edible	handy,edible		stainless,adjustable
iceskate	played,used		used		yours,dead	available		free	known,used		joyah,evalle	a,gone		
icicle		circular,broken	broken	broken	melting,broken	spherical		edible	broken	long	inserted			edible
iguana	endangered	extinct,endangered	dead	dead	poisonous,dead,endangered	poisonous,endangered		endangered	poisonous,named	known,endangered	twinned,koppen,evalle	alive	alive,dead	venomous,extinct
incense	burned,burnt	burning,burnt	burnt,burning,burned	burnt,burning,burned	sacred	burned,burnt,consumed	burnt	burned,burnt	edible,burnt,burned,used	edible,burnt,burned,used	aromatic,incense	fragrant	good,edible	fragrant
incubator		empty	complete,empty	complete	closed				installed,used	available,used	plugged,adjustable		packed,sealed	adjustable
inhaler		used					poisonous	active,used	removable,used	removable,portable	adjustable	used		adjustable
ink	black	white,blue,black	black,red,white	dry	dry,dried	dry		black,clear	black	black	encrypted	opaque		
inkwell		blank,empty	empty	empty			named		transparent	empty	barbed,twinned,evalle	a		full
insole			removable		mine				removable,adjustable		adjustable	thicker	covered	padded
iron	used	iron,strong,used	molten,hot,melted	there	melting,mine	toxic,available,pure	cast,iron		radioactive	melted,used	barbed,joyah	melted,used		molten
ironing board		wooden,used	used		broken	available			used	removable,used	electrified,adjustable	included,handy		adjustable
ivy	poisonous	green	growing,green	growing	dead	poisonous,edible,threatened	threatened,poisonous			common	barbed,joyah,evalle	growing,gone	pretty,covered	edible,poisonous
jack			missing,dead		dead	dead	named,jack		missing,dead		joyah,evalle	funny,a,gone	dead	cocked,adjustable
jacket		white,red,black	black		waterproof,removable,pictured	worn	worn	blue,black		reversible				adjustable
