Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
glass	broken,clear	broken,glass	clear,broken,opaque	clear,cracked,transparent,broken,opaque	broken,shattering,shattered	shattered,transparent,broken	glass,transparent	translucent,transparent,clear	opaque,transparent,clear	transparent,clear,opaque	stained,adjustable,transparent	broken,stained,transparent,open	broken,empty,full	broken,empty
glasses	broken	right,good,there	removable,broken	clear	broken,removable	empty,broken	transparent,used	clear	transparent,removable,worn,broken	available,sold,adjustable	easy,youre,youve,evalle,joyah	good		disposable,adjustable
globe		round,empty,flat	flat,round	round,flat	spinning	empty,infinite	wide	free	flat	spherical,round,flat	twinned,archived,reprinted	haunted,gone		spinning,tilted
glove		used	missing,worn,broken	white,red	broken	free,empty,worn,broken	free	worn	removable,worn	white,removable,worn	adjustable	magnetic,handy,worn,disposable	broken,tight	disposable,adjustable
glue	applied,removed,used	water,liquid	solid,sticky	strong,dry,broken,sticky	sticky	toxic	used	sticky	stable,used,solid	edible,reusable,reversible,dry,sticky	glued,barbed	sticky,hard	sticky,there	glue
go-kart	racing,available,used	popular,portable	broken	finished	dead	available,illegal		available,popular,used	used	waterproof	easy,solved,done	about,a	different	playable
goalpost	used	vertical,tall		tall,broken,there	empty	marked,listed,fixed	marked,listed	visible	vertical	tall,fixed,high	uploaded,archived	posted,a		shifted,crossed,reversed
goat	killed,dead	human	eaten,dead,named	dead,hungry	dead,alive	dead,hungry,poisonous,endangered	tame	white	named	edible,slaughtered,sold,endangered	jaenelle,lucivar,evalle,joyah	hungry,allergic,vegetarian	alive,dead	
goblet	broken,empty	empty	empty,finished,ready	empty,broken,shaken	yours,mine,ours	empty,boiled	named			empty	jaenelle,preserved,joyah	edible,stained,engraved	broken,closed,empty	broken,empty
goggles	fixed	used	on,removable,waterproof	broken	removable,waterproof	available	fitted,available,free,used	worn	transparent,worn,adjustable,on,removable	available,adjustable	evalle,joyah,youre,encrypted	wearing,worn	clear	disposable,adjustable
gold	used	precious,gold		gone,gold,there	safe,mine,worthless	pure,precious,shown,gone	silver,gold	gold		silver,used,melted,gold	evalle,milky,joyah	gold,gone,precious	gone,there	stolen,worthless
goldfish	threatened,endangered	edible	dead	dead	dead	threatened,edible,poisonous,endangered	migratory,edible	edible	edible,poisonous,named,known	edible,extinct,known,endangered	edible,koppen,joyah,evalle,endangered	a	alive,edible	alive,happy
golf cart	available,used	portable,used	pictured		broken,loaded	accessible,available	available,open,maintained	available,free,used	included,used	used	furnished,twinned,downloadable,rated,equipped	handy,a	loaded,parked,packed	adjustable
golf club	closed,listed,open	private,free	complete,pictured,empty	open,closed	welcome	open	active,open	listed	named,open,known	open,located	twinned,accredited,rated	here,a	just,closed	chartered,navigable
gondola	closed	empty	complete	complete	visible,closed,underwater	electrified,accessible,empty,closed	named		long,built	long,used	twinned,koppen	there,here	covered,closed,enclosed	open,accessible,navigable
gong	broken,heard,played,used	large,hollow,played	playing	broken,ringing,silent	welcome,yours,dead	used,broken	sung,gong		played,named,broken	long,used,awarded,broken	spelled,pronounced	vibrating,electrified	gong,ringing	ringing,deafening,vibrating
goose	killed,eaten	white	eaten,dead	dead	dead	dead		white	named	fat,white,endangered	afraid,evalle,alive,happy,joyah	gone,alive,hungry,afraid	alive,dead	eaten
gopher	killed,dead	human	dead	dead,hungry	immortal,dead	dead	named		named,known	edible,extinct,known	lucivar,evalle,joyah	gone	gone,here,dead	alive
gorilla	endangered	human,endangered	dead,named	dead	dead,endangered,extinct	endangered,threatened,hungry,poisonous	named	white,black,endangered	extinct,named,male,known	extinct,black,endangered,white	lucivar,evalle,joyah	gone,afraid,a	crazy,dead	gonna,scared
gourd	preserved	green,edible	gone,empty	dry,green,edible	yours,dead,mine,ours	eaten,available,cooked,edible	free		edible,long	edible,poisonous	edible,twinned,joyah,barbed		pretty,dead	ripe,edible
graffiti	authentic,unique		clear		visible	visible,clear	clear,visible	illegal	written	tagged	twinned,barbed			creepy
grain	edible	white,good	frozen,white	crushed,harvested,dry	harvested	edible,coarse	wheat,harvested,grown	green,hard,black	edible	long,crushed,harvested	acidic,edible,milky	thicker,edible	good	ripe,edible
gramophone	available,portable,used	music,portable	used		broken,silent	listed		available,popular,used	used	portable,used	twinned	compatible,available,a	simple	invented,audible,playable
granite	hard	hard,abundant,white,black	solid,smooth	red,hard	clear,granite	abundant,granite,smooth	granite	hard,black,white		white,granite	acidic,granite,sturdy	granite	plain,pretty,thick	sedimentary,eroded
granola	edible	edible	good	vegan	edible,mine	edible,smooth		edible	edible	edible,sweet,vegan	edible,acidic,milky	swollen	good,pretty,edible	cooked,baked,spicy,homemade
grape	red,edible	red,cultivated,green,endangered,white	ripe	ripe,sweet,red	poisonous,ripe	cultivated,edible,ripe	poisonous,edible	aromatic,white,hardy	edible,poisonous	edible,red,ripe	evalle	edible,grown,poisonous	edible	endemic,edible
grapefruit	eaten,edible	cultivated,green,edible,white	red	orange,red,ripe	ripe,edible	cultivated,edible,poisonous,ripe	edible	edible	edible,poisonous	edible,poisonous,known	edible,delicious,joyah	edible,delicious	ripe,edible	spicy,eaten,edible
grapevine	dry	wine,important,green	dead,growing	dead	dead,dying	cultivated,edible,poisonous	poisonous,cultivated		long,fertile,present	edible,cultivated		here,a	here	viral,funny
grass		short,green,long	tall,green,growing	tall,green,growing,long	green,dead,growing,soft	edible,green	poisonous	green,perennial	long,tall,green	green,long,tall,perennial,short	thicker	gone,green,growing,soft	taller,tall,green,high	green,hotter,thicker,taller,bigger
grasshopper		winged,small		harmless,dead	dead,hungry	threatened,poisonous,endangered,shy		migratory	poisonous,known,endangered,edible	edible,known	evalle,joyah	edible,gone,allergic,a	hungry,dead	alive,edible
grate	closed,sealed,broken,locked	open,large,circular	frozen,open,broken	open,broken,closed	broken,empty,closed	hollow	named		closed,open,broken	closed,open	plugged,adjustable,barbed,electrified	broken,electrified	covered,flat,adjustable	installed,stainless,adjustable
grater	empty	large,circular		pictured,broken	welcome,dead,yours	available,empty	named	closed		removable,used,adjustable		handy,adjustable,used	dead	stainless,adjustable
gravel	fine	hard,white,black,used	good,fine,soft	dry,white,red	wet,soft,dry	smooth	gravel		soft,smooth		uneven,slippery,barbed	gravel,slippery,wet	hard,slippery	slippery
gravestone		signed,inscribed,marked,engraved	marked,inscribed	complete,signed,inscribed	engraved,pictured	inscribed			inscribed,marked,listed	dated,inscribed,marked	preserved,excavated,buried	numbered,buried,cremated	marked,dated	engraved,inscribed
gravy		cooked,edible	good	dry,over	good,gravy	eaten,edible,sweet	named	sweet	good,cooked	thick,hot,creamy	edible,delicious,spicy,joyah	edible,delicious,good,spicy	good,pretty	delicious,spicy,edible
green beans	edible,eaten,used	green	good		toast,edible,cooked	eaten,available,edible	edible,poisonous,cultivated	edible,available,used	edible,eaten,used	edible,used	edible,joyah	edible,good	good	cooked,spicy,boiled,edible
grenade	destroyed,fired	fired,empty,used	found	detonated,inert,loaded	detonated,exploding	loaded,fired	fired,dropped	lethal,explosive,used	used,detonated	portable,reusable,used,explosive	playable	fired	dropped,thrown	loaded
grill		red,open	clean	hot		heated	open	electric	covered,removable	heated,removable,hot,high	easy	hot,stainless	covered,pretty	electrified,stainless,adjustable,heated
grille	unique	round	finished,removable	square,broken	finished,closed		unique			open	joyah	cooked,edible,hot	pretty	stainless,adjustable
grinder	working	human	broken	used,pictured,broken	broken,dead	available,used,easy,ready,broken	used	electric,used	used	removable,used	plugged,adjustable	gone,handy		adjustable
grits		English	there,good	good	yours		good	used	good,there	good,used,sold,cooked	evalle,joyah	true	done	addictive
groundhog		edible	dead	dead	afraid,dead	edible	present,named	used	named,known	edible,extinct,endangered	encrypted	covered	alive,here,dead	alive,gonna
guacamole	eaten,used	extinct	good	good	mine	hollow	named	served,popular,used	edible,spicy,cooked	edible,made,vegetarian	edible,delicious,spicy	edible,delicious,good,spicy	good,spicy	spicy
guardrail	broken,replaced		strong,secure	there,visible	broken,secure	electrified,accessible	staffed,electrified	electrified		high	twinned,electrified	numbered,navigable,a,electrified	covered,closed	worn,navigable,adjustable
guillotine	used	used	over		poisonous,lethal	worn		used	poisonous,used,lethal	used,reversible	evalle,ruled,lucivar	lethal,a		
guinea pig	eaten	human	pregnant,dead,named	dead	dead,pregnant,endangered,hungry,starving	eaten,healthy,endangered			pregnant,named	edible,extinct,endangered,small	evalle,edible,joyah,endangered	spoiled,vegetarian,a	here,dead	poisonous,edible
guitar	tuned,electric,unique	used	playing,broken	broken	broken,dead	tuned,played,playing	available,played,electric	electric,used	broken	electric,portable,acoustic	mastered,electrified	my,good	good	acoustic,adjustable
gum	poisonous,edible	bitter,edible,white	broken	red,broken	edible	edible,poisonous	toxic,edible,poisonous	white,edible,black	edible,long	edible,white,dry	thicker,joyah,barbed	thicker,good,edible	good,edible	poisonous,sticky,addictive,edible
gumball	used		empty	round,perfect,broken	yours,dead	eaten	used	used	edible,eaten	edible,spherical	evalle,addictive,joyah,barbed	edible,gone,funny,a	funny,dead	edible
gumdrop		long	empty	red,edible,endangered	dead,yours,mine	eaten,edible,broken	toxic,edible,poisonous		edible,long	edible,extinct,black,known	edible,acidic	edible,gone	pretty,dead	uncommon,poisonous,edible
gun	loaded,fired	loaded,empty	unloaded,empty,loaded	safe,loaded	yours,loaded,unloaded,hers	fired,loaded,ready,empty	automatic	automatic,loaded	fired,missing,loaded,empty	loaded,automatic,portable	cocked	there,fired,gone	empty	unloaded,cocked,empty,fired,loaded
gurney	broken,empty	loaded,empty,used	broken	moving,empty	empty,broken,dead,haunted	empty	used,named,removed	clear	long,broken	provided,equipped,removable,used	plugged	gone,covered	covered,packed,loaded	folded,movable,adjustable
gutter		wet,empty,dry,clean	empty	full,broken	dead	hollow,edible,dry,empty	poisonous,edible		closed,open,enclosed	wide,open,high	adjustable,barbed,plugged,electrified	gone,flooded,dirty,stained	covered,leaking,closed	cleaned,covered,empty
gyro				there,working,broken	broken	spherical	named	electrified	active	used	adjustable	good	closed	accurate,adjustable
gyroscope	fixed,used	used	used,active	used,broken	functional,waterproof,visible	fixed	accurate	adjustable,used	accurate,used,active	used	adjustable	a	large,small	accurate,adjustable
hail		cold,heavy	strong,heavy,severe	over,heavy,falling	blowing	welcome,clear	lost	raining	large,strong,heavy	high,heavy		coming,falling,gone	coming	
hair	short,white,long	red,brown,short,long,white,black	straight,fine,long	long,white,red	curly,dyed	white,curly,long	white,long	white,black,brown	long,white	brown,long,white,red	thicker,shaved,wavy,curly	gone,curly		curly,wavy
hairbrush	available,used	used	used	used,broken	removable,waterproof	available,used	poisonous,edible		removable,used,waterproof	used,adjustable	adjustable,easy	my,gone,handy	covered	stainless,adjustable
hairdryer	free,used	used	broken	working	married,dead		named,used	free	used	available,used	plugged,adjustable	handy	handy	adjustable
hairnet				optional,removable,visible	removable,reversible	long,worn	available,used		long,removable,worn	removable,adjustable	twinned,archived	a		adjustable
hairpin	present	straight,used	used,missing,broken	visible,broken	broken,dead,gone	smooth	used		removable	removable,used,adjustable,attached	easy,evalle,joyah,barbed	my,adjustable,expensive	broken,adjustable	adjustable
hairspray	clean	expensive,used		working		visible,noticeable		edible	applied,used	edible,available,used	adjustable	good	good,pretty,edible	addictive
ham	eaten,edible		good,cooked	cured,cooked	dead,cooked	eaten,available,boiled,cooked,edible,smoked	used,edible		edible,named,known	edible,cooked,baked,sold,smoked	eaten,fried,joyah	cooked,good	good	cooked,spicy
hamburger	served	meat	cooked	cooked,done	delicious,toast	eaten,fried,available,cooked	available,served,sold,eaten	used	edible,cooked	edible,cooked,served,vegetarian	edible,delicious,fried,joyah	edible,delicious,good	good	cooked,spicy,juicy,edible
hammer	broken,fixed,used	heavy,used	used,broken	broken	broken,yours,mine	fixed,broken	fired,fixed,used	used	used	used,broken	joyah,barbed	fired,handy	gone,dropped,down,dead	cocked,adjustable
hammock	closed,empty	long	empty	removable,adjustable	broken,waterproof,empty	hollow	used		long,waterproof	available,adjustable	furnished,adjustable,sturdy	my,gone,a	covered	adjustable
hamster			happy,dead	dead	dead	uncommon	used	blind	named,known	edible,extinct	evalle,joyah	a	here,dead	asleep
hand	broken,bent,free	strong,empty	raised		shaking,dead,yours,trembling,mine	free,empty,broken	free	free	visible	long,raised	severed,outstretched	touched	weak	movable,outstretched,motionless
handbrake	used,fixed	used	used	on,broken	broken,removable,reversible	fixed,used,broken		adjustable,used	used	removable,used,adjustable	adjustable,electrified	used	broken,closed	unlocked,adjustable
handcuff	secure,broken,locked	used		visible,adjustable,broken,secure,removable	removable	worn	worn	worn	removable	adjustable,reversible,removable	adjustable	adjustable,covered,worn	padded,clipped,tight,sealed,worn	stainless,disposable,adjustable
