User ID,"",Word,Associative Bias,Alternative,p_Associative Bias_BERT_large,p_Alternative_BERT_large,AssociativeBiasSatisfied_BERT_large,"1) Please provide a context sentence that would determine the outcome of the statement ""The {{Word}} is [ {{Associative Bias}} / {{Alternative}} ]"".Note: The special pair of context words [ context_word_one / context_word_two ] in your context must be wrapped around by square brackets (""[ ]"") and separated by a forward slash (""/"").Your input must satisfy the requirements explained above (the special pair of words has to be exactly one word in length, mapped one-to-one to but not synonymous with [ {{Associative Bias}} / {{Alternative}} ]).For example:a. Given context sentence ""The jeans are [ new / old ].""                , the context sentence annotation can be: ""Ellie got the jeans from a [ department / thrift ] store.""b. Given context sentence ""The shark is [ aggressive / friendly ]."", the context sentence annotation can be: ""Jason [ touched / escaped ] the shark.""   ","2) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Associative Bias}}."" hold true.","3) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Alternative}}."" hold true."
XH7FWCGRRXDJ,1205,basket,empty,full,13.624119758605955,1.8944796174764635,True,Francesca [ stored / prepared ] the gift basket.,stored,prepared
3MMFR6RXMZM2,2954,potato,edible,sprouted,57.168877124786384,0.003761883272090927,True,The potato's skin was [smooth/jagged].,smooth,jagged
FPMCK2P37RW2,2168,artichoke,edible,inedible,33.42218399047852,0.048795179463922984,True,The artichoke was covered in [ spines / butter ],butter,spines
FPMCK2P37RW2,2743,column,empty,full,18.428190052509308,0.004098508725292049,True,Jane had just [ started / finished ] writing her column.,started,finished
XXKCFJGVJDTX,881,okra,edible,uneatable,12.662272155284883,0.07319092401303351,True,The okra makes for a [nutritious/useless] snack.,nutritious,useless
7TVRDX6P4GTP,76,hyena,prey,assailant,8.934222906827928,0.013308378402143715,True,The is [ fleeing / chasing ] the animal.,fleeing,chasing
XH7FWCGRRXDJ,1038,scallop,long,short,0.32599526457488537,0.23146152961999175,True,Tina measured the scallop and found it to be four [ inches / millimeters ] long.,inches,millimeters
XH7FWCGRRXDJ,1585,paddle,long,tiny,1.256317552179098,0.11631599627435207,True,"Kyle bought a paddle online for his canoe, and it was the [ correct / doll ] size.",correct,doll
XH7FWCGRRXDJ,394,gold,precious,fake,3.29449474811554,0.08603973546996713,True,Trixie took her gold to the pawn shop to sell it to them and [ sold / kept ] it.,sold,kept
XXKCFJGVJDTX,998,mustache,thick,sparse,1.0053804144263268,0.09643065859563647,True,Paul shaved his [hefty/patchy] mustache.,hefty,patchy
XXKCFJGVJDTX,2623,ring,circular,square,5.762647837400436,0.4590713419020176,True,My husband gave me a ring for [wearing/wrestling].,wearing,wrestling
XH7FWCGRRXDJ,987,caramel,orange,unlit,4.546402022242546,0.04611619806382805,True,The chef [ cooked / mixed ] the caramel ingredients.,cooked,mixed
XXKCFJGVJDTX,1483,chimney,tall,short,1.5121418051421642,0.458440463989973,True,The top of the chimney was [high/low].,high,low
XH7FWCGRRXDJ,1103,tarantula,edible,inedible,6.30183219909668,0.2112533897161484,True,Yolanda's blue tarantula is [ alive / decayed ].,alive,decayed
HKXM7AJCMHJQ,2689,bottle,full,desolate,1.5225930139422417,0.0017352320355712436,True, Bill turn the bottle over and [water/nothing] spilled out.,water,nothing
XH7FWCGRRXDJ,1624,stingray,poisonous,edible,11.450907588005064,6.97958841919899,True,"In Australia, this stingray is a [ hazard / delicacy ].",hazard,delicacy
XH7FWCGRRXDJ,1335,blind,free,expensive,0.7232396397739649,0.06918133003637195,True,The blind was in the [ trash / display ].,trash,display
3MMFR6RXMZM2,2250,wooden leg,rigid,bendable,1.288336794823408,0.03634646709542722,True,The wooden leg resembled a [spear/bow].,spear,bow
XH7FWCGRRXDJ,1142,maple syrup,sweet,bland,10.78878790140152,0.15097090508788824,True,Ricky's maple syrup was [ real / fake ].,real,fake
C69D7VD39FKM,1717,slime,poisonous,non-toxic,4.892155900597572,0.04391137917991728,True,The men who were handling the barrels of slime from the factory were instructed it was [ dangerous / unthreatening ] if inhaled. ,dangerous,unthreatening
HKXM7AJCMHJQ,2944,crouton,circular,rectangular,1.8011350184679031,0.09959202725440264,True,Marks favorite croutons had [rounded/pointed] corners when chewing. ,rounded,pointed
FPMCK2P37RW2,2537,lime,edible,poisonous,7.035301625728607,0.3491887589916587,True,After eating the lime Jane was [full / unwell].,full,unwell
XH7FWCGRRXDJ,684,pie,good,bad,3.5498708486557007,0.211804430000484,True,Jackie received an [ award / insult ] for her pie.,award,insult
FWD4Z73KK6F6,188,vent,vertical,sideways,10.334929823875427,0.007047136750770733,True,The repairman eyed the weird [ standing / horizontal ] vent.,standing,horizontal
3MMFR6RXMZM2,2947,bedpost,straight,slanted,2.3636002093553543,0.17385092796757814,True,The top of the bedpost was [zero/five] inches to the left of the base.,zero,five
FPMCK2P37RW2,2422,gong,large,tiny,1.6478940844535828,0.06681329687125981,True,The bronze gong sat on top of the [desk / pyramid],pyramid,desk
QHKQ32WVQEGN,853,pothole,shallow,deep,0.9397598914802074,0.4627930000424385,True,The pothole proved to be [easy/difficult] to manage.,easy,difficult
3MMFR6RXMZM2,2425,clipboard,empty,overflowing,3.8074336946010585,0.03813565708696842,True,The clipboard's clip was [nanometers/inches] away from the backboard. ,nanometers,inches
XXKCFJGVJDTX,1672,grass,long,scalped,0.8732108399271965,0.18221252830699086,True,The owner arrived to find the grass [uncut/burned].,uncut,burned
XH7FWCGRRXDJ,2219,stamp,circular,star,6.020357459783554,0.000292074537355802,True,Laura used a stamp that was a [ sun / starfish ].,sun,starfish
FPMCK2P37RW2,1602,pear,fruit,toy,4.3029263615608215,0.00108121394077898,True,Susan squeezed the pear until it [ squished / squeaked ].,squished,squeaked
FPMCK2P37RW2,1939,brooch,simple,fancy,3.043831698596477,0.010159999510506168,True,Sally was [ amazed / bored] by the design of the brooch.,bored,amazed
XH7FWCGRRXDJ,678,closet,empty,full,40.28426706790924,2.82631516456604,True,Douglas had lived in his apartment for three [ hours / years ].,hours,years
XH7FWCGRRXDJ,967,metal detector,portable,stuck,3.1545374542474747,0.0007879016266088001,True,Gabby's metal detector is [ moveable / glued ].,moveable,glued
FPMCK2P37RW2,1962,rattlesnake,extinct,existing,9.60141271352768,3.421016288029932e-05,True,Bill [ often / never] encountered rattlesnakes these days.,never,often
XXKCFJGVJDTX,2067,neck,straight,curved,1.884816400706768,0.8066016249358654,True,I ran my hand [along/around] the neck.,along,around
XH7FWCGRRXDJ,20,lingerie,expensive,inexpensive,3.109709918498993,0.10336859850212933,True,Matt could afford the lingerie for his girlfriend with [ difficulty / ease ].,difficulty,ease
7G7NZEEGPR4K,2803,octopus,amphibious,marine,5.557059124112129,2.5405069813132286,True,The octopus can live in the water and [ also / not ] on land.,also,not
3MMFR6RXMZM2,2923,basil,poisonous,delicious,2.4948133155703545,0.01920687063829973,True,The basil grew in soil rich in [pollutants/nutrients].,pollutants,nutrients
FPMCK2P37RW2,2650,garlic,edible,inedible,25.421470403671265,0.06565881194546819,True,Jane picked up the garlic in the [candle / grocery] department.,grocery,candle
FPMCK2P37RW2,2734,fudge,edible,inedible,1.7924893647432327,0.1461545703932643,True,Emily left the fudge in the [ refrigerator / trash ] overnight.,refrigerator,trash
HKXM7AJCMHJQ,1044,wasp,important,trivial,3.9388231933116913,0.03055714187212288,True,The wasp kees the area [clear/hostile] when looking for insects.,clear,hostile
HKXM7AJCMHJQ,2697,compass,right,wrong,5.92079684138298,1.8822453916072843,True,Walking the north the compass was pointing [forward/behind],forward,behind
XXKCFJGVJDTX,771,hotdog,hot,cold,5.134021118283271,0.1997556304559112,True,I prefer my hotdogs to be [grilled/raw].,grilled,raw
FPMCK2P37RW2,312,vase,empty,full,6.275128573179245,0.5274986382573843,True,There was [ no / much ] room left for flowers in the vase.,much,no
FPMCK2P37RW2,2509,raft,full,unused,1.558990590274334,0.009254470933228731,True,Smith had loaded [all / none] of the cargo onto the raft.,all,none
XH7FWCGRRXDJ,14,handlebar,straight,bent,3.768754377961159,0.2467424375936389,True,Tilly's handlebar is for a [ children's / racing ] bike.,children's,racing
FPMCK2P37RW2,561,trunk,open,shut,4.464792460203171,0.011506721784826368,True,Susan arrived at her meeting to find all the papers in the trunk [ missing / present ].,missing,present
FWD4Z73KK6F6,1231,parsley,poisonous,delicious,3.413037955760956,0.07884845836088061,True,The chef told us that the parsley was [ dangerous / tasty ].,dangerous,tasty
FPMCK2P37RW2,1595,pet food,available,unavailable,1.0433034040033815,0.022451209952123463,True,Tonight Mike's pets would be [ happy / hungry ].,happy,hungry
FPMCK2P37RW2,2092,ruby,precious,tiny,11.012093722820284,0.17803373048081994,True,The ruby made the crown look [ cheap / regal ].,regal,cheap
HKXM7AJCMHJQ,2841,lectern,circular,scrolled,2.3906681686639786,0.10238499380648136,True,Mark was excited to build a [rounded/waved] lectern.,rounded,waved
3MMFR6RXMZM2,2993,prism,circular,heart,7.00090229511261,0.001764760963851586,True,The prism would be a good gift for a [marble/prospective] lover.,marble,prospective
XXKCFJGVJDTX,1737,map,accurate,wrong,4.2562175542116165,0.6270758807659149,True,The map got me [here/lost].,here,lost
FPMCK2P37RW2,2246,nest,empty,filled,4.420653358101845,0.010601717804092914,True,"Much to his surprise, Mike found [no / ten] eggs in the nest.",no,ten
C69D7VD39FKM,2216,gramophone,portable,stuck,9.103382378816603,0.0001257360167983279,True,"Sheila wanted to use the gramophone in the closet to listen to an old record, all depending on the [ moveable / impossible ] action of transferring it from under the boxes and clothing. ",moveable,impossible 
NFN2M74RPJ2Q,626,sweeper,human,beastly,0.8456974290311337,0.05410886369645596,True,People on the street found the sweeper to be talkative/aggressive.,talkative,aggressive
XH7FWCGRRXDJ,430,cashew,bitter,savory,4.6055857092142105,0.03676369087770581,True,Dale bit into the cashew and [ spit / swallowed ] it.,spit,swallowed
XH7FWCGRRXDJ,528,barbed wire,invisible,visible,2.1550558507442474,0.3161921398714185,True,Violet [ missed / saw ] the barbed wire while running away.,missed,saw
3MMFR6RXMZM2,2557,skin,smooth,coarse,12.830263376235962,0.09101871983148158,True,His skin felt like [silk/sandpaper].,silk,sandpaper
QHKQ32WVQEGN,1974,computer,here,missing,1.1896488256752489,0.27605006471276283,True,The location of Jin's computer is [known/unknown].,known,unknown
XXKCFJGVJDTX,2642,tarantula,poisonous,safe,7.941200584173202,0.014247892249841243,True,Kim was [terrified/thrilled] when he asked her to hold the tarantula.,thrilled,terrified
XXKCFJGVJDTX,1690,octopus,extinct,plentiful,12.789325416088106,0.036811165045946836,True,There are [zero/many] octopus in the sea.,zero,many
FWD4Z73KK6F6,68,cotton candy,sweet,bitter,2.5498831644654274,0.2272919053211808,True,The young boy made a [ smiley / rotten ] face as he ate the cotton candy.,smiley,rotten
VNAQPVX4R36A,2115,recorder,portable,unwieldy,6.491167843341827,0.02774656459223479,True,One person is able to carry the recorder with [ease/difficulty],ease,difficulty
FPMCK2P37RW2,2125,rooster,important,gone,3.8538072258234015,0.0018950577214127406,True,Bill had already [ eaten / protected ] the rooster by sundown.,protected,eaten
XXKCFJGVJDTX,1664,toe,swollen,regular,3.1727399677038197,0.013125049008522184,True,I noticed the toe was [enlarged/fine].,enlarged,fine
HKXM7AJCMHJQ,2057,funnel,circular,unrounded,4.33015450835228,0.032272000680677586,True,Marco [dropped/shoved] the ball down the funnel. ,Dropped,Shoved 
XH7FWCGRRXDJ,31,coral,abundant,rare,3.09599582105875,1.1170038022100923,True,The scientist was [ bored / thrilled ] by the coral finding.,bored,thrilled
XH7FWCGRRXDJ,417,jug,small,large,2.9234299436211586,0.7713163271546364,True,Jerry's jug can hold one [ ounce / liter ] of liquid.,ounce,liter
HKXM7AJCMHJQ,1187,lizard,edible,harmful,2.881692722439766,0.014364799426402897,True,The Florida man grabbed the lizard realizing he smells like [chicken/chemicals],chicken,chemicals
XH7FWCGRRXDJ,1547,inkwell,empty,full,16.991566121578213,0.2655376447364688,True,Laura had [ finished / added ] ink in her inkwell.,finished,added
FPMCK2P37RW2,1906,fig,edible,inedible,26.976779103279114,0.0350707327015698,True,Bill bought a [ decorative / delicious ] fig.,delicious,decorative
FPMCK2P37RW2,2807,snack,edible,harmful,2.3584052920341487,0.002214340929640457,True,Eating the snack made bill [full / sick].,full,sick
XH7FWCGRRXDJ,382,dial,empty,stuffed,5.710472166538239,0.003181845386279747,True,N/A,N/A,N/A
FPMCK2P37RW2,1791,petal,pink,blue,7.169026136398315,3.12365610152483,True,The color of the flower petals made the white room feel [ warmer / cooler ].,warmer,cooler
FPMCK2P37RW2,623,punch,strong,weak,1.2372738681733608,0.6317984778434038,True,Mike was strong enough to break a [ paper / brick ] wall.,brick,paper
XH7FWCGRRXDJ,1057,lampshade,light,dark,5.236433818936347,0.1873051282018423,True,The glow from the lamp was [ bright / dim ].,bright,dim
HKXM7AJCMHJQ,2597,test tube,circular,rectangular,1.5513710677623749,0.20345270168036225,True,Mary put the test tube on the [rack/table].,rack,table
FPMCK2P37RW2,2289,honey,good,awful,3.2101053744554515,0.02140671276720241,True,Sam bought honey that tasted slightly of [ orange / bleach ].,orange,bleach
3MMFR6RXMZM2,2987,dishwashing liquid,liquid,solidified,0.8843688294291496,0.062286260072141886,True,The dishwashing liquid [poured/thudded] onto the counter.,poured,thudded
FPMCK2P37RW2,2490,strap,elastic,solid,31.82170391082764,0.13880629558116198,True,The weight made the strap [stretch / taut].,stretch,taut
HKXM7AJCMHJQ,1608,terrarium,large,small,1.2257590889930725,0.7732528261840343,True,The top of the terrarium went just over the tip of the [trees/cars].,trees,cars
C69D7VD39FKM,1260,chickpea,extinct,existing,4.116736724972725,6.178034368531371e-05,True,"Depending on your pallet preference, the chickpea might be [ terminated / active ] in your regular diet choices. ",terminated ,active 
FPMCK2P37RW2,1919,pine tree,evergreen,deciduous,4.923654720187186,0.5276180803775787,True,All of the pine tree's needles fell off during the [ winter / drought].,drought,winter
XXKCFJGVJDTX,2628,toad,small,huge,0.8179741911590099,0.10171298636123538,True,My pet toad lives in a [cup/pool].,cup,pool
FPMCK2P37RW2,1998,ski pole,vertical,down,5.1099058240652075,0.016032392159104347,True,The ski pole fell with its [ shaft / point ] stuck in the snow.,point,shaft
FPMCK2P37RW2,2868,yogurt,sweet,tart,3.75988632440567,0.13164080446586013,True,John swallowed the yogurt and [smiled / frowned].,smiled,frowned
FPMCK2P37RW2,2479,toe,long,short,6.228259950876236,3.045380115509033,True,"Suzy had to get [larger / small] shoes, on account of her abnormal toe.",larger,smaller
XH7FWCGRRXDJ,1087,shower,cold,scalding,10.805773735046387,0.0012768377018801402,True,Mike's skin turned [ pale / red ] in the shower water.,pale,red
QHKQ32WVQEGN,1256,mail,anonymous,identifiable,17.044869065284733,0.003576157905627042,True,I received a letter in the mail from a [stranger/friend].,stranger,friend
C69D7VD39FKM,819,kazoo,musical,dislodged,2.6466090232133865,0.6363669410347939,True,"In music class, some of us ended up with a [ playable / broken ].kazoo. ",playable,broken
XXKCFJGVJDTX,1777,seismograph,obsolete,relevant,3.9748609066009517,0.0012833821529056875,True,Using a seismograph is [useless/valuable].,useless,valuable
QHKQ32WVQEGN,2790,brooch,gold,iron,4.328732565045357,0.04448833351489157,True,Mandy's brooch was [expensive/heavy].,expensive,heavy
3MMFR6RXMZM2,2229,eyedropper,long,short,0.08831790182739496,0.06696613854728639,True,The eyedropper was designed to go into [vaginas/noses].,vaginas,noses
XXKCFJGVJDTX,2659,fingerprint,visible,hidden,1.7651094123721125,0.11550677008926867,True,The thief left a fingerprint [on/under] the coffee table.,on,under
FPMCK2P37RW2,1236,pill,poison,medicine,3.0818704515695567,0.2597243757918477,True,Susan tool the pills and [ recovered / died ].,died,recovered
FPMCK2P37RW2,1167,thread,long,trimmed,0.9978502988815308,0.014986014866735788,True,The thread was [ enough / insufficient ] to tie the package shut.,enough,insufficient
HKXM7AJCMHJQ,2256,leek,edible,toxic,27.616679668426514,0.03308090090285987,True,Mary took a bite of the leek and felt [refreshed/sick].,Refreshed,Sick 
HKXM7AJCMHJQ,2518,sauerkraut,German,english,51.27378106117249,0.017776952881831676,True,Factual information from [Berlin/UK] over the origin of sauerkraut. was found.,Berlin,UK
FPMCK2P37RW2,610,pineapple,edible,inedible,21.58265709877014,0.02265756920678541,True,The pineapple had sat in the [ sun / refrigerator ] for a week.,refrigerator,sun
XH7FWCGRRXDJ,46,spacesuit,portable,stuck,2.4573298171162605,0.0004518009518506005,True,Patsy is using a spacesuit in a [ ship / display ].,ship,display
XH7FWCGRRXDJ,505,cup,full,bare,1.0474073700606823,0.07073406013660133,True,The cup has [ coffee / air ] in it as Darren holds it.,coffee,air
FPMCK2P37RW2,2528,backpack,heavy,light,5.047864094376563,0.5393008701503277,True,Jane filled the backpack with [feathers / rocks].,rocks,feathers
XXKCFJGVJDTX,1862,pillbox,empty,full,1.9663341343402865,0.03398153930902481,True,Jim looked in the pillbox and found there were [no/many] pills.,no,many
XH7FWCGRRXDJ,482,sewing kit,complete,unfinished,2.3309590294957157,0.01892871659947559,True,Tara's sewing kit has [ all / some ] of the things it needs.,all,some
XXKCFJGVJDTX,943,olive,edible,toxic,43.89777183532715,0.027449661865830418,True,Eating the olive will make you feel [better/worse].,better,worse
3MMFR6RXMZM2,2559,marble,precious,cheap,2.1804634481668472,0.10990434093400836,True,The marble was [Carrara/simulated].,Carrara,simulated
XXKCFJGVJDTX,1661,syrup,edible,thickened,4.514199495315552,0.5012563429772854,True,Jenny poured on the [sweet/stiffened] syrup.,sweet,stiffened
7TVRDX6P4GTP,1793,hippopotamus,amphibious,aquatic,1.880466565489769,0.3043419914320111,True,The hippopotamus lives [ partially / solely ] in water.,partially,solely
XXKCFJGVJDTX,2013,vial,empty,overflowing,46.90246880054474,0.002704302460188046,True,Brad needed a vial that was [clean/spilling].,clean ,spilling
3MMFR6RXMZM2,2492,strap,elastic,inflexible,31.82170391082764,0.061242392985150225,True,The strap was part of a [bra/seatbelt].,bra,seatbelt
XH7FWCGRRXDJ,677,laundry basket,empty,brimming,0.8063503541052341,0.04686311876866967,True,Jordan needs to do laundry [ Saturday / now ].,Saturday,now
7TVRDX6P4GTP,89,nest,small,huge,6.1199288815259925,0.4819502588361502,True,The nest held [ hummingbird / emu ] eggs.,hummingbird,emu
C69D7VD39FKM,859,rim,convex,concave,6.3283972442150125,0.01962895767064765,True,It is much more useful that the rim that is [ recessed / protruding ].,recessed,protruding
